time (s),MLR (kg/s),thikness (m),T(z=0),T(z=3),T(z=6),C_A (kg/m^3),C_B (kg/m^3),C_C (kg/m^3)
309.5,0.008611297,0.01800027,788.1733582138725,738.3880531746348,706.8036387720572,0.0,313.7545741751429,148.24734087377453
310.0,0.008605303,0.01800027,788.3328103312115,738.580488077008,706.9830422268088,0.0,311.51042147880463,149.30195864910888
310.5,0.008599278,0.01800027,788.4922849465258,738.7731394463488,707.1627456733605,0.0,309.2642041993816,150.35766241955417
311.0,0.008593221,0.01800027,788.6519370638649,738.9659739089568,707.3426516391771,0.0,307.01627046113606,151.4140948058701
311.5,0.008587133,0.01800028,788.811689181204,739.1591202291278,707.5227575969936,0.0,304.76656566861953,152.47132008513552
312.0,0.008581014,0.01800028,788.9714637965184,739.3525471269023,707.7030686021396,0.0,302.51534641504,153.52927170549964
312.5,0.008574863,0.01800028,789.1314384118328,739.5462883970266,707.883677071921,0.0,300.26255927679904,154.58801339327675
313.0,0.008568681,0.01800028,789.2914905291718,739.7402106870336,708.0644878836817,0.0,298.008547566079,155.64738128379196
313.5,0.008562468,0.01800028,789.4516651444862,739.9344300193089,708.2456013939791,0.0,295.75334620755103,156.7071579979261
314.0,0.008556223,0.01800028,789.6119397598006,740.1289637144595,708.4270148968766,0.0,293.49687804768547,157.76762679115328
314.5,0.008549946,0.01800028,789.7723368730904,740.3236805226518,708.608628392374,0.0,291.23958879520507,158.8285201516118
315.0,0.008543638,0.01800028,789.9328339863802,740.5188066449346,708.7905444087338,0.0,288.9813310261936,159.88980773347467
315.5,0.008537299,0.01800028,790.0935086016945,740.7141184077875,708.9727629462559,0.0,286.72245142147176,160.95142023168728
316.0,0.008530928,0.01800029,790.254283217009,740.9098394772892,709.1551814767779,0.0,284.46280416846656,162.0133290644724
316.5,0.008524525,0.01800029,790.4151803302987,741.1057441094739,709.3379025288621,0.0,282.20282482023487,163.07536778657175
317.0,0.008518091,0.01800029,790.5761774435884,741.3020432630206,709.5210235741464,0.0,279.94255328096955,164.1377128216948
317.5,0.008511624,0.01800029,790.7373745568781,741.4985592748806,709.7043471413929,0.0,277.6819104622141,165.2001510071436
318.0,0.008505126,0.01800029,790.8985941681432,741.6953559032695,709.8879773572849,0.0,275.42124114829574,166.26252267733008
318.5,0.008498597,0.01800029,791.0599912814329,741.8925643392326,710.0720009081846,0.0,273.16050157811014,167.32498449578372
319.0,0.008492035,0.01800029,791.2215883947227,742.0900533995563,710.2562295107983,0.0,270.90012446610547,168.38728277218198
319.5,0.00848544,0.01800029,791.3833080059877,742.2878567799067,710.4408555779552,0.0,268.6398781822654,169.44947320855388
320.0,0.008478814,0.01800029,791.5451276172529,742.4859412285499,710.6257841680691,0.0,266.38028674461555,170.51140009229474
320.5,0.008472155,0.01800029,791.7070697264933,742.684322720105,710.8110152814402,0.0,264.12119475303916,171.5731408729702
321.0,0.008465464,0.0180003,791.8691893377583,742.883118517826,710.9966463888114,0.0,261.86262801053533,172.63457552051983
321.5,0.008458741,0.0180003,792.0315089490234,743.0821949616923,711.1826774901826,0.0,259.6052127256419,173.69545292843014
322.0,0.008451984,0.0180003,792.1939510582638,743.2815857019435,711.3689134683575,0.0,257.3485224122777,174.75602110105507
322.5,0.008445195,0.0180003,792.3564931675043,743.48135457608,711.5556470878524,0.0,255.09308313757487,175.81593510812866
323.0,0.008438373,0.0180003,792.5192352767447,743.6814209285651,711.7426807015473,0.0,252.83902362354618,176.87526755631418
323.5,0.008431517,0.0180003,792.682177385985,743.8818040835549,711.9301168394969,0.0,250.5861822119673,177.93409489280643
324.0,0.008424628,0.0180003,792.8452194952255,744.0826633001653,712.1178580321555,0.0,248.33507744419086,178.99197343976704
324.5,0.008417706,0.0180003,793.0084841024412,744.2837246038483,712.3060941591051,0.0,246.08555514726632,180.04917096471308
325.0,0.00841075,0.0180003,793.171848709657,744.4852951282924,712.4946353411639,0.0,243.8378419450833,181.105472483651
325.5,0.00840376,0.0180003,793.3354908188974,744.6871488610684,712.6835763417495,0.0,241.59226024958505,182.16082166869987
326.0,0.008396736,0.01800031,793.4991779240885,744.8894143246263,712.8729200440191,0.0,239.3486860906285,183.21527415787637
326.5,0.008389678,0.01800031,793.6631650292796,745.0919604859104,713.0627612106371,0.0,237.10743874888635,184.2685774980726
327.0,0.008382586,0.01800031,793.8272521344707,745.2949066471946,713.2529074335588,0.0,234.86874952349916,185.32061691176835
327.5,0.008375458,0.01800031,793.9916167416865,745.4982645209997,713.4435511208287,0.0,232.63246206437202,186.37165602672636
328.0,0.008368296,0.01800031,794.1561038468775,745.7020005881635,713.6345973340507,0.0,230.39898885237113,187.42125712865806
328.5,0.008361099,0.01800031,794.320713450044,745.9061370885375,713.8260460735246,0.0,228.1684614307327,188.4694961856327
329.0,0.008353867,0.01800031,794.4856230532104,746.1106848486394,714.0179921013579,0.0,225.94083113942935,189.51643947335265
329.5,0.008346599,0.01800031,794.6507326563768,746.3156108207291,714.2103433628328,0.0,223.71650164369808,190.56175089884428
330.0,0.008339295,0.01800031,794.8160197615679,746.5209367928189,714.4031920885582,0.0,221.49551288957082,191.60559838500015
330.5,0.008331955,0.01800032,794.9814743606851,746.7266769596515,714.5964458725825,0.0,219.27781043840238,192.64776341540482
331.0,0.008324578,0.01800032,795.1471839638515,746.9327953582924,714.7901971208576,0.0,217.0639916777643,193.6881977474419
331.5,0.008317166,0.01800032,795.3131160649932,747.1394112346921,714.9844508963821,0.0,214.8540013129173,194.72687570053085
332.0,0.008309716,0.01800032,795.479248166135,747.3463412843578,715.1792044921057,0.0,212.64778754974685,195.7636749935004
332.5,0.008302229,0.01800032,795.6456027652521,747.553752108965,715.3744582592765,0.0,210.44574706408793,196.7985498516095
333.0,0.008294704,0.01800032,795.8121573643692,747.7616578888951,715.5701170861412,0.0,208.24811934841176,197.83137589174288
333.5,0.008287142,0.01800032,795.9789894655111,747.9699778195417,715.7663733771591,0.0,206.05466040949344,198.86212701534396
334.0,0.008279542,0.01800032,796.1459665626033,748.1786785470944,715.9631321963238,0.0,203.86605337499066,199.89076254353463
334.5,0.008271903,0.01800032,796.3133211617205,748.3878746608217,716.1603910116887,0.0,201.6820490741593,200.91715605161266
335.0,0.008264226,0.01800032,796.4808207567884,748.5974869928455,716.3581521802521,0.0,199.50290102209354,201.9412765664232
335.5,0.008256509,0.01800033,796.6485978538807,748.8075776223545,716.5565109881583,0.0,197.32899045486045,202.96289289916155
336.0,0.008248753,0.01800033,796.8165974489485,749.0181632067915,716.7553723248088,0.0,195.16026922251052,203.982170492418
336.5,0.008240958,0.01800033,796.984874546041,749.229262893449,716.9547387231481,0.0,192.99679108810818,204.99888303151994
337.0,0.008233122,0.01800033,797.1533966390841,749.4407459469676,717.1547025855432,0.0,190.83893490497627,206.01299528371126
337.5,0.008225246,0.01800033,797.3221962341519,749.6527239552189,717.3552664445383,0.0,188.68685040947298,207.0243814042273
338.0,0.008217329,0.01800033,797.4912408251704,749.8651969182034,717.5564301250072,0.0,186.5406340699114,208.03304139306806
338.5,0.00820937,0.01800033,797.6605629182135,750.0782839486754,717.758099043322,0.0,184.40034299559932,209.03884196218854
339.0,0.008201371,0.01800033,797.8301850112566,750.2917518574257,717.9604654254952,0.0,182.26634787418246,210.04175676159696
339.5,0.008193328,0.01800033,798.0001296022751,750.5057172434447,718.1633343377102,0.0,180.1388019985861,211.0416529926495
340.0,0.008185244,0.01800033,798.1702741932936,750.720294146798,718.3669032469254,0.0,178.01757070579205,212.0385958716807
340.5,0.008177117,0.01800034,798.3407412822874,750.9353494324386,718.5710719781725,0.0,175.9031153196583,213.0322645496106
341.0,0.008168946,0.01800034,798.5115083712813,751.1509047180792,718.7758434149581,0.0,173.79559203374174,214.0227222230888
341.5,0.008160731,0.01800034,798.6825979582503,751.3670524352344,718.9812148489436,0.0,171.69499983891097,215.0098739377722
342.0,0.008152472,0.01800034,798.8539875452195,751.5837171044368,719.1872862801292,0.0,169.6014962747933,215.99377937920224
342.5,0.008144169,0.01800034,799.0257546342133,751.800959765736,719.3939627761933,0.0,167.515443690879,216.97412368468946
343.0,0.00813582,0.01800034,799.1977667191578,752.0186999041065,719.601336561086,0.0,165.43690126690382,217.95096707303904
343.5,0.008127426,0.01800034,799.3700788041023,752.2370375195487,719.809410518237,0.0,163.36596446159658,218.92421459010788
344.0,0.008118985,0.01800034,799.5427908890467,752.4559865730265,720.0181870069248,0.0,161.30279966884288,219.89382728011765
344.5,0.008110498,0.01800034,799.7158029739912,752.6755140862281,720.2275634932128,0.0,159.24775203546952,220.85959260801005
345.0,0.008101963,0.01800034,799.8891600548864,752.8955415994296,720.4377423366993,0.0,157.20079110601367,221.82156962999554
345.5,0.008093381,0.01800035,800.0628171357815,753.1162615435535,720.6485213527449,0.0,155.16220754527936,222.77966339212594
346.0,0.008084751,0.01800035,800.2368742166766,753.3375954057217,720.8601003665905,0.0,153.13197640804145,223.73383024238302
346.5,0.008076071,0.01800035,800.4113312975718,753.5595102927795,721.0724793782362,0.0,151.11053134850562,224.6838645027848
347.0,0.008067342,0.01800035,800.5861108764424,753.7820201335907,721.285560922416,0.0,149.09784625499216,225.6297255926085
347.5,0.008058564,0.01800035,800.7612904553127,754.0051299744018,721.4993422899581,0.0,147.09411381044328,226.57141098873078
348.0,0.008049734,0.01800035,800.9368150301341,754.2289486419464,721.7139263650881,0.0,145.0994107683755,227.50878743349222
348.5,0.008040853,0.01800035,801.1127171069799,754.4534458554443,721.9293104384182,0.0,143.114161352304,228.44183854206352
349.0,0.008031921,0.01800035,801.2891191838257,754.6785430689421,722.1454919748168,0.0,141.13824642390392,229.3704316165552
349.5,0.008022936,0.01800035,801.4657662566221,754.9043327127774,722.3623809403337,0.0,139.17205311474888,230.2944641337465
350.0,0.008013898,0.01800035,801.6429133294188,755.1307387053132,722.5801650083798,0.0,137.21546828898323,231.21399552842195
350.5,0.008004806,0.01800035,801.8204604022152,755.357923290523,722.7987541454839,0.0,135.26890605961373,232.12881897633372
351.0,0.007995659,0.01800036,801.9984299729871,755.5857028290962,723.0182382101301,0.0,133.33244678163175,233.038799527834
351.5,0.007986457,0.01800036,802.1768220417342,755.8142798443513,723.238527169712,0.0,131.40618490373694,233.94412961296786
352.0,0.0079772,0.01800036,802.3556916125062,756.0435492896511,723.4596188381538,0.0,129.49040957566058,234.84442184832693
352.5,0.007967886,0.01800036,802.5349836812534,756.2735350210435,723.6817054337424,0.0,127.58501402293632,235.73992018132677
353.0,0.007958514,0.01800036,802.7146982479759,756.5041994067433,723.9045970995841,0.0,125.69039940018376,236.63033361494612
353.5,0.007949084,0.01800036,802.8949353126737,756.7356612690273,724.1283885897423,0.0,123.80674937687549,237.51561929099176
354.0,0.007939595,0.01800036,803.0755723773716,756.9678185050676,724.3530827893163,0.0,121.9340583219608,238.39567590933456
354.5,0.007930047,0.01800036,803.2567094420695,757.200867749922,724.5787744516665,0.0,120.07252314613348,239.27050857858234
355.0,0.007920438,0.01800036,803.438291502718,757.4346332144753,724.8053686491405,0.0,118.22213708826256,240.14006462628228
355.5,0.007910767,0.01800036,803.6204735633665,757.6691773987499,725.0328652075785,0.0,116.38348415582662,241.00425381377158
356.0,0.007901035,0.01800037,803.8030556240151,757.9045165359929,725.2614594031585,0.0,114.55636402909586,241.862930383682
356.5,0.007891239,0.01800037,803.9861826806143,758.1406531497202,725.4909561343599,0.0,112.74096812811663,242.71609433601347
357.0,0.007881379,0.01800037,804.1698097372137,758.3776821928999,725.7214528647612,0.0,110.93748812528686,243.56355576482918
357.5,0.007871455,0.01800037,804.3540367938128,758.6155248617603,725.9529452545971,0.0,109.14602333621312,244.40555279009354
358.0,0.007861464,0.01800037,804.5386863483874,758.8541488433856,726.1855419838986,0.0,107.36685265342366,245.2417060633513
358.5,0.007851407,0.01800037,804.7239584009372,759.0936677777844,726.4191412493212,0.0,105.59997692340768,246.07206186022233
359.0,0.007841282,0.01800037,804.9098304534872,759.3340816649568,726.653742876728,0.0,103.84568478990556,246.89652522793313
359.5,0.007831088,0.01800037,805.0962250040125,759.5753905049027,726.8895421410515,0.0,102.10387499111066,247.71509616648365
360.0,0.007820824,0.01800037,805.283142052513,759.8175968212352,727.1263439419939,0.0,100.37493389951145,248.527584770327
360.5,0.00781049,0.01800037,805.4707591010135,760.0607141496388,727.364248279855,0.0,98.65877308480866,249.33412565347598
361.0,0.007800084,0.01800038,805.6588986474895,760.3048078322126,727.6033499056531,0.0,96.95572474787392,250.1345490056246
361.5,0.007789604,0.01800038,805.8476831899161,760.5497989910757,727.84355424301,0.0,95.26584568435368,250.92869507116967
362.0,0.007779051,0.01800038,806.0370452343674,760.7957851025174,728.0849585801668,0.0,93.58925882785792,251.7165714212434
362.5,0.007768422,0.01800038,806.227129776794,761.0426686902482,728.3274652803805,0.0,91.92610610251232,252.49827300842435
363.0,0.007757717,0.01800038,806.4177593151712,761.2906447068469,728.5712721550467,0.0,90.27650094666902,253.27351245126613
363.5,0.007746934,0.01800038,806.6090888535485,761.5395207234458,728.816279029713,0.0,88.64058553682474,254.04228974976877
364.0,0.007736072,0.01800038,806.8010408899012,761.7895025914031,729.0624857298994,0.0,87.01838754118688,254.8046430367292
364.5,0.007725131,0.01800038,806.9937929262537,762.0404659725862,729.30999514267,0.0,85.41019214831675,255.5605030445686
365.0,0.007714107,0.01800038,807.1870899585571,762.2925243061527,729.5587045556405,0.0,83.81604529835734,256.30961352857184
365.5,0.007703001,0.01800038,807.3811869908603,762.545677592103,729.8088139688111,0.0,82.23605967226493,257.05217196493066
366.0,0.007691811,0.01800038,807.576006521139,762.7998258304368,730.0602257460732,0.0,80.67034860718587,257.7879884488779
366.5,0.007680536,0.01800039,807.7714710473683,763.0551690211544,730.3129376982429,0.0,79.11902498598108,258.5170579327971
367.0,0.007669173,0.01800039,807.9677355735976,763.3116071642555,730.5670429497968,0.0,77.58220176722571,259.2392930357293
367.5,0.007657722,0.01800039,808.1648225978022,763.5691586076872,730.8225547280298,0.0,76.05992465919623,259.954720350733
368.0,0.007646182,0.01800039,808.3625321199822,763.8278866373289,731.0793717586167,0.0,74.5524229635408,260.663183610362
368.5,0.007634549,0.01800039,808.5611641401376,764.0878096191593,731.3377837123863,0.0,73.05974114597674,261.3647175393495
369.0,0.007622824,0.01800039,808.7605186582682,764.3489275531784,731.597500569779,0.0,71.58197272006655,262.0592246616011
369.5,0.007611005,0.01800039,808.9606956743742,764.6113379154805,731.8588176025487,0.0,70.1192306441134,262.7466100249281
370.0,0.007599089,0.01800039,809.1617726904802,764.8748482777826,732.1216320970124,0.0,68.67158893646088,263.4269736293305
370.5,0.007587075,0.01800039,809.363594702537,765.139748544462,732.3859514958432,0.0,67.23916060589035,264.1001230465254
371.0,0.007574962,0.01800039,809.566339212569,765.4058462872359,732.6517710702993,0.0,65.82201964550629,264.766155752607
371.5,0.007562747,0.01800039,809.7700062205763,765.6733496069307,732.9191906457555,0.0,64.42020155671457,265.4250040588834
372.0,0.007550429,0.0180004,809.9744957265591,765.9420372342958,733.1883100475081,0.0,63.03390731310757,266.07641795379965
372.5,0.007538006,0.0180004,810.179907730517,766.2122147656484,733.4590321645456,0.0,61.66316152785083,266.72062776083465
373.0,0.007525476,0.0180004,810.3862647304259,766.4836897729976,733.7314515683372,0.0,60.30803829477701,267.35753095598545
373.5,0.007512837,0.0180004,810.5936217303345,766.7565597323409,734.0054695209886,0.0,58.968621404838416,267.9870351112613
374.0,0.007500087,0.0180004,810.8018237261939,767.0309195956715,734.2812941808269,0.0,57.644975229508105,268.6090452746686
374.5,0.007487223,0.0180004,811.0111482200286,767.306676934999,734.5589161273549,0.0,56.337164115019036,269.2236614462072
375.0,0.007474245,0.0180004,811.2213952118387,767.5839267023172,734.8382433298668,0.0,55.04526223092399,269.8307836258772
